Zip,Latitude,Longitude
58569,46.268099,-101.19937
58581,46.035178,-99.774432
58631,46.806833,-101.800922
58645,46.951005,-103.549653
58656,46.943037,-102.458368
58713,48.538378,-100.581797
58733,48.175009,-101.587881
58750,48.610954,-101.397529
58763,47.991013,-102.564714
58778,47.788281,-100.933992
58790,48.029571,-100.947714
58838,47.769991,-103.900837
59001,45.532163,-109.523437
59014,45.193914,-108.75967
59027,45.244118,-110.910483
59037,45.823982,-108.24223
59053,46.459883,-110.460616
59065,45.271428,-110.715081
59076,46.278748,-107.073948
59089,45.08284,-107.360831
59215,47.516636,-105.769079
59231,48.398053,-106.547859
59253,48.701091,-105.898705
59263,48.791171,-105.514255
59315,47.4365,-104.858271
59333,46.280123,-106.21569
59353,46.962966,-104.274518
59417,48.670078,-113.156827
59432,48.16892,-112.411448
59447,47.264849,-110.473317
59461,48.489338,-111.201456
59472,47.396634,-111.159034
59487,47.587366,-111.638996
59527,48.04166,-108.791566
59542,48.792992,-108.368443
59634,46.472764,-111.957829
59647,46.491037,-111.652939
59718,45.576255,-111.1181
59731,46.583992,-112.775821
59746,45.384974,-113.059147
59758,44.741942,-111.182902
59820,46.898852,-114.625586
59831,47.26012,-114.368312
59845,47.690256,-114.554685
59859,47.535214,-114.826544
59872,47.110018,-114.90092
59915,47.848129,-114.4052
59927,48.594965,-114.712167
59937,48.406092,-114.532766
60015,42.173681,-87.878362
60031,42.373189,-87.939664
60046,42.416323,-88.059119
60064,42.324027,-87.856704
60077,42.034746,-87.757188
60093,42.106708,-87.756292
60107,42.020586,-88.177771
60120,42.034492,-88.238396
60136,42.105188,-88.380424
60148,41.873571,-88.020766
60162,41.867531,-87.902184
60176,41.958122,-87.868883
60190,41.871784,-88.157015
60302,41.894611,-87.789705
60409,41.613641,-87.552122
60423,41.477349,-87.832419
60435,41.54859,-88.128928
60445,41.63439,-87.736395
60456,41.731248,-87.731134
60466,41.477816,-87.683188
60476,41.569483,-87.601709
60491,41.602698,-87.962605
60513,41.825059,-87.847546
60525,41.784397,-87.868959
60539,41.82724,-88.336209
60550,41.779872,-88.861945
60560,41.611632,-88.421807
60604,41.878096,-87.62846
60614,41.922714,-87.649577
60624,41.880504,-87.724444
60636,41.775739,-87.669064
60646,41.993019,-87.759627
60659,41.991488,-87.703986
60827,41.649434,-87.633572
60919,40.987876,-88.237518
60931,40.889327,-87.588141
60945,40.828189,-87.584213
60957,40.442962,-88.136204
60969,41.110975,-88.149737
61012,42.401445,-88.764558
61025,42.471378,-90.555965
61041,42.273156,-90.311245
61052,42.111372,-88.999555
61065,42.400588,-88.836952
61078,42.165921,-89.729005
61101,42.346079,-89.146087
61115,42.36407,-89.025606
61240,41.421147,-90.428612
61257,41.593358,-90.221845
61272,41.253608,-91.004598
61283,41.591859,-89.786563
61316,41.259082,-89.124987
61326,41.246249,-89.229711
61336,41.112613,-89.23192
61349,41.544823,-89.442299
61363,41.254247,-89.182485
61376,41.545343,-89.613249
61415,40.65631,-90.43127
61425,40.759246,-91.040136
61436,40.860149,-90.223178
61449,41.095042,-89.975133
61462,40.923388,-90.64456
61474,40.736456,-90.380402
61485,41.021345,-90.102918
61520,40.539026,-90.023221
61533,40.586374,-89.842499
61544,40.693648,-90.235793
61560,41.187262,-89.41979
61571,40.704146,-89.417889
61614,40.759136,-89.604123
61723,40.264664,-89.276542
61733,40.618858,-89.336899
61743,40.875664,-88.781679
61754,40.333755,-89.181944
61772,40.381256,-89.065969
61811,40.292742,-87.622848
61822,40.138975,-88.306178
61843,40.317241,-88.373903
61853,40.215059,-88.421175
61865,40.304925,-87.802464
61878,40.242651,-88.145453
61917,39.7142,-87.897725
61933,39.546695,-87.926758
61951,39.59582,-88.590366
62011,39.126511,-89.216001
62022,39.003162,-90.326185
62034,38.754873,-89.972216
62049,39.131717,-89.481382
62061,38.789567,-89.779093
62077,39.031324,-89.522325
62087,38.817014,-90.065488
62098,39.386098,-90.304622
62216,38.618617,-89.601788
62231,38.612258,-89.319337
62242,38.112957,-89.948834
62255,38.313204,-89.783121
62268,38.276295,-89.539572
62280,37.846636,-89.647988
62294,38.70256,-89.867485
62316,40.235474,-91.053025
62336,40.468065,-91.171385
62348,40.187555,-91.367327
62359,40.033138,-91.201056
62374,40.408922,-90.912041
62414,39.174413,-88.826356
62426,38.892322,-88.664029
62440,39.395491,-88.267884
62450,38.713171,-88.089293
62465,39.34939,-88.640463
62477,39.233553,-87.643438
62515,39.860416,-89.378281
62531,39.674378,-89.37756
62541,39.965366,-89.355146
62553,39.266267,-89.107186
62567,39.645216,-89.189851
62613,39.997432,-89.665941
62628,39.779465,-90.403203
62642,40.093598,-89.724853
62665,39.816949,-90.529555
62677,39.852668,-89.879391
62693,39.958048,-89.516172
62801,38.512863,-89.141837
62815,38.458352,-87.96644
62825,37.998887,-89.068659
62837,38.360363,-88.352947
62850,38.494727,-88.59482
62862,38.219114,-88.299337
62874,37.918705,-88.976028
62884,38.083366,-89.056171
62894,38.20852,-89.036709
62906,37.462109,-89.17253
62919,37.524023,-88.138368
62931,37.52143,-88.292023
62943,37.357564,-88.750384
62956,37.279795,-88.938359
62966,37.775136,-89.350979
62982,37.424825,-88.365319
62996,37.157531,-89.151028
63015,38.405775,-90.759373
63030,38.113946,-90.727086
63042,38.784166,-90.383759
63053,38.366588,-90.363927
63072,38.369617,-90.813033
63090,38.535474,-91.048733
63109,38.584601,-90.294432
63119,38.588477,-90.351348
63129,38.457809,-90.31914
63139,38.610412,-90.291723
63304,38.703508,-90.667522
63345,39.277056,-91.569141
63361,38.965146,-91.552972
63377,39.110313,-91.10339
63389,39.010559,-90.77411
63437,39.728217,-92.220654
63450,39.668909,-92.15026
63461,39.790606,-91.569962
63473,40.246853,-91.783858
63537,40.150177,-92.153686
63548,40.536364,-92.489163
63561,40.419561,-92.540863
63624,37.755635,-90.633945
63637,37.712286,-90.518346
63660,37.909248,-90.688778
63701,37.335872,-89.575814
63743,37.521279,-89.816136
63760,37.243053,-89.91075
63780,37.188723,-89.514449
63822,36.665946,-89.998831
63834,36.914293,-89.274233
63852,36.367334,-90.015154
63869,36.597025,-89.482225
63901,36.759028,-90.46005
63941,36.885592,-91.159046
63956,37.213951,-90.521728
64011,38.959756,-94.067926
64022,39.194364,-93.671804
64050,39.11586,-94.41055
64062,39.455731,-94.163205
64074,39.083651,-94.071296
64084,39.385681,-94.069434
64098,39.468076,-94.891475
64113,39.014065,-94.595652
64126,39.091093,-94.495978
64137,38.93536,-94.542668
64153,39.274581,-94.726643
64166,39.322075,-94.523042
64426,40.52171,-93.859518
64437,40.122385,-95.347485
64448,39.596748,-94.822765
64461,40.514354,-94.807278
64474,39.754427,-94.379661
64485,39.949638,-94.817887
64497,39.929538,-94.219874
64620,39.894531,-94.089951
64635,39.95278,-93.433845
64645,40.30007,-93.32232
64655,40.44653,-93.257493
64670,40.047587,-94.141528
64686,39.748701,-93.623824
64728,37.703047,-94.523816
64743,38.668453,-94.232286
64759,37.52122,-94.25704
64776,38.049565,-93.663707
64804,37.021691,-94.510899
64842,36.789007,-94.105994
64857,37.245854,-94.438585
64873,37.013395,-94.045714
65020,38.006239,-92.780644
65040,38.34824,-92.284439
65053,38.527031,-92.378991
65067,38.761263,-91.701808
65080,38.636261,-91.978927
65203,38.884324,-92.398565
65243,39.268429,-92.354421
65257,39.287086,-92.533811
65274,39.015477,-92.685507
65285,39.075361,-92.075454
65325,38.439546,-93.188788
65337,38.794493,-93.431379
65351,38.994519,-93.381385
65443,38.131713,-92.094612
65462,37.683375,-91.848757
65486,38.108287,-92.328061
65550,37.823651,-91.955501
65567,37.861069,-92.53387
65590,37.606148,-92.951287
65611,36.549827,-93.372121
65623,36.748816,-93.906409
65634,38.015397,-93.194616
65649,37.617274,-93.623215
65661,37.467688,-93.825199
65679,36.574234,-93.094922
65704,37.12762,-92.586107
65715,36.731375,-92.574001
65729,36.51396,-92.592739
65740,36.713574,-93.163478
65756,37.098035,-93.973906
65769,36.919096,-93.799405
65781,37.35554,-93.417572
65793,36.991559,-91.971986
66007,39.155917,-94.942933
66019,38.94544,-95.003284
66032,38.286777,-95.278214
66046,38.904524,-95.209753
66060,39.418161,-95.33223
66075,38.200497,-94.693421
66090,39.787949,-94.973367
66104,39.150159,-94.689533
66204,38.990381,-94.678214
66214,38.960193,-94.711969
66226,39.030311,-94.859415
66411,39.64546,-96.628455
66423,38.796027,-96.318081
66438,39.854484,-96.492864
66506,39.19584,-96.581581
66518,39.965606,-96.550756
66532,39.821429,-95.377943
66542,39.010744,-95.544771
66603,39.058049,-95.676142
66614,39.010366,-95.852479
66711,37.637096,-94.685001
66732,37.799187,-95.187002
66746,37.667983,-94.952979
66760,37.348316,-94.624352
66775,37.701935,-95.148771
66830,38.60242,-96.08742
66846,38.64747,-96.470435
66859,38.559678,-96.958358
66870,37.939699,-96.032112
66937,39.588521,-97.271661
66948,39.59825,-97.852349
66962,39.599322,-97.114331
67004,37.278755,-97.75295
67019,37.30657,-96.777587
67030,37.785616,-97.546808
67047,37.631846,-96.072935
67058,37.317916,-98.061352
67070,37.079078,-98.525994
67107,38.194214,-97.547655
67120,37.469479,-97.373451
67137,37.633843,-96.221972
67151,38.142146,-97.257065
67206,37.703734,-97.224505
67216,37.611241,-97.312617
67232,37.629248,-97.163179
67337,37.053665,-95.598198
67352,37.30766,-96.236727
67401,38.831832,-97.65455
67428,38.369632,-97.417863
67443,38.380609,-97.525769
67454,38.69884,-98.112105
67468,39.459362,-97.25749
67484,38.995746,-97.850499
67511,38.432498,-99.047255
67522,38.122196,-97.747612
67546,38.236266,-97.818712
67560,38.399335,-99.939209
67573,38.264697,-98.423563
67621,39.821165,-99.132679
67635,39.590217,-100.433582
67647,39.934554,-99.544883
67659,39.322801,-100.005362
67673,39.152204,-98.818662
67736,38.851085,-100.47947
67748,39.039785,-100.85985
67764,38.926382,-101.209985
67841,37.634648,-100.2425
67855,37.551783,-101.685232
67868,37.821119,-100.708787
67901,37.097719,-100.913248
68005,41.142686,-95.892969
68020,41.971179,-96.264175
68036,41.387375,-96.952345
68047,42.111188,-96.733089
68064,41.355752,-96.357708
68102,41.261686,-95.933857
68114,41.263218,-96.049586
68131,41.264565,-95.964472
68147,41.175401,-95.95814
68307,40.788873,-96.131003
68320,40.487145,-95.939002
68331,40.472889,-96.714812
68342,40.097171,-96.946317
68352,40.142403,-97.229238
68365,40.604554,-97.718432
68378,40.386004,-96.018384
68406,40.500089,-97.385641
68419,40.599806,-96.511171
68434,40.909586,-97.116949
68445,40.389231,-97.079163
68457,40.153193,-95.699364
68502,40.78581,-96.698002
68516,40.735276,-96.64279
68531,40.90143,-96.723226
68628,41.22762,-97.836915
68640,41.460369,-97.785881
68653,41.558235,-97.485954
68665,41.769883,-98.392246
68716,41.927041,-96.822664
68727,42.515296,-97.202478
68739,42.625997,-97.269952
68751,42.690454,-96.980916
68763,42.501043,-98.608208
68774,42.812222,-97.274892
68786,42.50156,-97.557442
68812,40.887782,-99.283842
68823,41.956564,-99.155956
68835,41.331899,-98.61724
68846,41.068251,-97.895188
68859,41.474517,-98.825464
68871,41.140917,-98.852753
68883,40.808239,-98.597294
68929,40.15088,-99.04998
68940,40.547151,-99.246818
68950,40.461783,-98.669439
68964,40.238096,-97.911878
68976,40.59032,-99.727778
69022,40.379758,-100.191949
69033,40.559381,-101.67601
69044,40.130145,-101.016489
69128,41.22667,-103.928819
69141,41.306523,-102.955003
69151,41.090203,-100.495252
69165,41.264859,-101.207258
69212,42.93293,-100.801436
69333,42.050942,-101.966594
69346,42.625227,-103.792979
69357,42.110496,-103.768458
70005,29.999416,-90.134065
70041,29.375088,-89.58767
70058,29.868874,-90.064872
70079,30.003414,-90.41021
70092,29.89894,-89.895262
70121,29.960366,-90.163994
70131,29.906333,-89.95834
70345,29.548416,-90.25902
70360,29.578671,-90.805402
70391,29.990816,-91.060804
70422,30.734832,-90.480843
70442,30.69314,-90.334028
70452,30.420852,-89.799212
70464,30.551195,-89.919008
70512,30.415729,-91.920497
70524,30.556953,-92.311285
70537,30.251621,-92.570192
70552,30.067506,-91.672805
70576,30.780968,-92.418253
70589,30.680315,-92.003197
70632,29.836945,-93.057766
70646,30.088895,-92.918575
70657,30.503084,-93.153008
70706,30.607223,-90.907369
70725,30.128093,-90.95943
70740,30.310055,-91.439763
70755,30.593309,-91.530033
70769,30.30743,-90.940643
70782,30.951919,-91.511804
70805,30.488923,-91.158261
70816,30.431813,-91.021967
71007,32.362527,-94.006751
71029,32.8372,-93.841034
71043,32.886012,-93.887836
71060,32.654036,-93.980614
71072,32.937113,-93.311269
71106,32.378491,-93.730669
71129,32.38606,-93.913664
71226,32.250749,-92.437982
71243,31.95173,-91.816093
71261,32.772402,-91.698336
71277,32.943343,-92.550972
71303,31.281321,-92.547344
71334,31.663443,-91.558351
71351,31.184246,-91.960829
71367,30.881575,-92.298045
71404,31.747006,-92.751585
71418,32.153952,-92.066771
71432,31.749577,-92.46771
71452,31.582642,-92.945043
71466,31.215147,-92.748626
71485,31.156749,-92.542333
71640,33.101249,-91.278273
71655,33.63981,-91.749571
71670,33.715991,-91.390919
71724,33.327776,-92.535675
71749,33.071881,-92.818579
71766,33.725131,-92.506653
71832,34.036919,-94.351136
71845,33.315589,-93.643958
71859,33.744439,-93.910186
71922,34.023207,-93.413297
71945,34.485153,-94.339565
71961,34.600315,-93.83836
71998,34.126385,-93.055286
72011,34.500623,-92.465885
72022,34.607458,-92.488544
72034,35.049921,-92.486049
72045,35.129841,-92.03229
72061,35.321872,-92.299078
72074,35.07827,-91.095316
72087,34.596727,-92.826199
72110,35.156526,-92.781361
72121,35.455321,-91.78614
72132,34.446255,-92.20477
72149,35.249093,-91.726214
72168,34.440061,-91.971787
72204,34.717572,-92.358332
72301,35.144685,-90.189236
72328,34.146418,-91.046746
72341,34.87839,-90.769095
72358,35.792094,-89.892431
72373,35.308676,-90.594228
72392,34.965598,-91.100606
72414,35.824824,-90.373985
72427,35.867051,-90.935662
72437,35.84804,-90.458558
72450,36.079547,-90.51644
72462,36.389125,-90.759335
72478,36.447875,-91.058981
72521,35.949672,-91.541117
72532,36.103956,-91.600598
72544,36.403646,-92.189682
72564,35.59588,-91.456611
72577,36.027139,-91.713945
72616,36.329292,-93.553018
72632,36.373296,-93.743854
72644,36.433123,-92.992763
72662,36.431043,-93.180824
72680,35.887327,-92.329526
72714,36.46735,-94.222151
72732,36.432453,-93.959439
72749,35.868416,-94.437597
72768,36.478322,-94.498595
72826,35.11944,-93.70889
72839,35.629695,-93.244275
72853,35.016857,-93.202379
72903,35.350978,-94.361247
72932,35.604175,-94.377256
72944,35.024077,-94.234595
72956,35.468947,-94.348179
73009,35.286344,-98.372836
73019,35.206058,-97.44358
73032,34.398366,-97.047749
73045,35.514271,-97.15053
73056,36.176938,-97.626209
73067,34.911077,-97.907103
73079,35.210934,-98.012001
73096,35.514052,-98.740993
73108,35.450017,-97.567686
73119,35.422007,-97.566126
73134,35.614217,-97.568313
73160,35.332438,-97.475217
73432,34.251243,-96.413878
73444,34.475095,-97.361366
73459,33.781032,-97.13046
73507,34.610635,-98.420813
73533,34.504996,-97.866739
73547,34.993064,-99.414089
73557,34.731987,-98.488973
73570,34.51463,-99.114772
73627,35.197014,-99.452704
73647,35.4355,-99.151286
73663,36.102944,-98.894969
73717,36.848381,-98.764389
73730,36.320793,-97.539278
73742,36.095059,-97.93465
73756,35.979497,-98.130059
73768,36.354754,-98.292563
73841,36.558739,-99.624304
73858,36.179173,-99.921531
73942,36.738486,-101.506398
74003,36.728268,-96.067573
74019,36.284765,-95.603194
74032,36.20693,-96.898778
74044,36.09673,-96.382612
74055,36.276728,-95.818917
74070,36.400254,-96.083089
74082,36.450476,-95.881557
74110,36.188283,-95.953083
74128,36.147479,-95.851454
74145,36.097138,-95.890482
74340,36.47523,-95.023102
74358,36.917847,-94.880601
74369,36.92462,-95.202002
74428,35.569374,-95.637768
74441,35.976851,-95.145009
74456,35.71124,-95.996987
74469,35.495106,-95.308333
74528,34.72012,-95.723961
74546,34.858706,-95.579631
74560,34.648749,-95.760132
74574,34.689048,-95.290387
74636,36.817793,-97.522271
74652,36.859145,-96.644047
74729,34.146611,-96.253976
74743,34.008426,-95.494469
74760,34.163146,-95.355769
74827,34.939752,-96.343385
74840,35.259807,-96.842789
74854,35.108543,-96.749097
74869,35.601184,-96.760037
74901,35.367066,-94.441795
74941,35.287754,-94.883911
74954,35.425015,-94.502571
74966,34.917644,-94.865138
75021,33.727114,-96.470771
75039,32.885608,-96.942654
75054,32.59121,-97.039429
75068,33.175005,-96.952125
75081,32.948918,-96.709719
75101,32.270032,-96.702494
75117,32.715013,-95.854461
75140,32.635479,-95.686402
75152,32.439871,-96.678051
75163,32.166777,-96.118531
75182,32.800525,-96.547577
75209,32.84831,-96.825474
75220,32.868529,-96.876118
75232,32.660862,-96.840948
75244,32.925367,-96.836334
75287,32.999309,-96.841688
75414,33.623645,-96.427867
75426,33.663063,-94.997258
75440,32.881155,-95.747763
75453,32.997657,-95.932679
75471,33.056806,-95.373518
75481,33.320029,-95.373504
75494,32.917192,-95.25986
75556,33.154789,-94.062407
75568,33.193211,-94.587279
75604,32.509164,-94.824416
75643,32.019371,-94.361907
75661,32.631317,-94.171261
75684,32.277021,-94.937156
75706,32.469555,-95.307879
75757,32.110453,-95.348074
75771,32.537897,-95.435716
75790,32.535169,-95.643977
75839,31.606693,-95.58334
75852,30.959521,-95.715509
75904,31.340532,-94.826097
75935,31.732513,-94.19129
75948,31.307588,-93.784102
75965,31.723324,-94.628592
75978,31.509059,-94.527256
76012,32.75513,-97.139242
76023,33.041942,-97.597083
76043,32.208483,-97.795247
76058,32.470332,-97.424179
76071,33.00087,-97.444484
76092,32.959873,-97.148433
76110,32.707831,-97.338265
76123,32.619344,-97.393958
76140,32.619935,-97.278061
76207,33.22785,-97.181823
76234,33.276319,-97.514178
76251,33.631922,-97.688998
76265,33.75668,-97.538121
76306,33.944942,-98.523592
76364,34.032012,-98.995325
76379,33.668239,-98.489118
76429,32.759373,-98.666449
76444,32.123666,-98.577422
76457,31.944662,-98.027972
76471,32.116953,-98.98514
76490,32.945471,-98.018901
76520,30.891129,-96.907601
76537,30.817401,-97.6029
76554,30.967883,-97.376957
76571,30.925739,-97.59865
76621,31.881728,-97.08541
76632,31.30653,-97.065653
76642,31.503056,-96.520013
76655,31.401145,-97.183101
76671,31.988449,-97.531227
76687,31.372916,-96.495028
76707,31.553876,-97.159082
76823,31.706204,-99.151374
76841,30.915116,-100.108691
76857,31.931233,-98.927404
76871,31.289123,-98.995473
76887,31.011897,-99.159484
76933,31.856368,-100.288351
76949,32.04114,-100.69458
77005,29.718435,-95.423555
77015,29.76393,-95.173121
77025,29.685706,-95.434764
77035,29.655503,-95.471663
77045,29.647339,-95.431435
77056,29.748202,-95.468948
77066,29.957224,-95.503319
77076,29.860021,-95.382184
77086,29.919035,-95.491606
77096,29.675339,-95.479372
77318,30.438807,-95.533229
77339,30.048963,-95.222153
77357,30.159433,-95.188163
77369,30.421815,-94.73533
77380,30.136972,-95.46836
77406,29.64609,-95.794526
77423,29.856772,-95.977313
77437,29.212328,-96.280585
77449,29.837611,-95.73374
77460,29.397434,-96.384512
77473,29.795148,-96.107713
77483,28.788475,-95.839228
77503,29.703477,-95.158895
77518,29.507162,-94.987247
77535,30.054984,-94.923013
77554,29.253166,-94.924652
77573,29.503785,-95.0873
77587,29.661991,-95.229642
77616,30.569783,-94.182466
77632,30.201515,-93.804648
77661,29.751627,-94.420716
77707,30.053142,-94.166056
77833,30.215075,-96.410272
77859,30.871914,-96.526934
77878,30.471289,-96.438138
77960,28.67673,-97.198682
77974,28.896922,-97.321741
77988,28.83905,-96.889623
78005,28.941736,-98.851298
78015,29.742911,-98.651442
78027,29.969074,-98.539209
78050,29.070547,-98.48181
78064,28.935779,-98.428996
78076,26.930929,-99.162765
78116,29.102255,-97.743964
78132,29.758817,-98.191068
78148,29.543813,-98.295356
78163,29.769466,-98.453225
78210,29.395776,-98.464401
78220,29.418151,-98.394314
78230,29.546515,-98.557207
78240,29.52502,-98.606564
78252,29.341337,-98.705628
78263,29.363661,-98.304351
78341,27.634419,-98.496692
78358,28.067949,-97.042232
78373,27.777437,-97.114983
78385,27.139396,-97.90137
78406,27.771238,-97.518793
78416,27.752024,-97.436507
78526,25.995689,-97.450848
78548,26.274827,-98.654824
78563,26.654454,-98.259766
78575,26.021916,-97.526273
78586,26.106086,-97.629292
78597,26.235,-97.271778
78612,30.094071,-97.495094
78622,29.754521,-97.775837
78635,30.183123,-98.56671
78648,29.690184,-97.633555
78661,29.721948,-97.758944
78675,30.434638,-98.707142
78717,30.48823,-97.752203
78729,30.458396,-97.755344
78739,30.178468,-97.888691
78751,30.310788,-97.722749
78827,28.421951,-99.733002
78839,28.718319,-99.823476
78872,28.926452,-99.865146
78931,30.024253,-96.451051
78944,30.009133,-96.524033
78956,29.686272,-96.933626
79010,35.451665,-102.140733
79022,36.098125,-102.60691
79036,35.612811,-101.547365
79052,34.361144,-101.744226
79064,34.195479,-102.119153
79083,35.886791,-101.514898
79095,34.90404,-100.20826
79107,35.230592,-101.802502
79220,33.753501,-100.794632
79236,33.712107,-100.492411
79250,33.877689,-101.594755
79312,34.021145,-102.476997
79330,33.040781,-101.224906
79350,33.731452,-101.825896
79364,33.452358,-101.644072
79378,33.058133,-102.474677
79410,33.570071,-101.891011
79502,33.183064,-100.245133
79518,33.341053,-100.714732
79532,32.404869,-100.711396
79543,32.71433,-100.407773
79561,32.515491,-100.195108
79606,32.362767,-99.817334
79718,31.004969,-103.759065
79741,31.969312,-102.630882
79756,31.540255,-102.844644
79772,31.422363,-103.627309
79821,31.980053,-106.598777
79843,29.802282,-104.035739
79855,31.09348,-104.624514
79912,31.848583,-106.534316
79932,31.874971,-106.607981
80007,39.866893,-105.190278
80019,39.778564,-104.684711
80031,39.873936,-105.038792
80108,39.445518,-104.853002
80121,39.610702,-104.949013
80131,39.47644,-105.007544
80204,39.734837,-105.020395
80216,39.786964,-104.957599
80228,39.694935,-105.173187
80238,39.771592,-104.8824
80294,39.749452,-104.98927
80420,39.3244,-106.116109
80433,39.477721,-105.262386
80446,40.176381,-105.949079
80457,39.64825,-105.290978
80471,39.935208,-105.420913
80483,40.091798,-106.93598
80512,40.631157,-105.574043
80526,40.51886,-105.143219
80542,40.235081,-104.999386
80603,39.982211,-104.737094
80631,40.442868,-104.673072
80651,40.241735,-104.80941
80726,40.905042,-102.793047
80740,39.725661,-103.382898
80751,40.63688,-103.232406
80807,39.321667,-102.223231
80818,39.385913,-103.480409
80829,38.829443,-104.936373
80861,39.331861,-102.721831
80908,39.047585,-104.69054
80919,38.928208,-104.852626
80929,38.82471,-104.626967
81007,38.360042,-104.773198
81029,37.082909,-102.508878
81045,38.487746,-103.164635
81062,38.29689,-103.964339
81082,37.181854,-104.518043
81122,37.351492,-107.475814
81133,37.43013,-105.307195
81148,37.171819,-105.985414
81220,38.308243,-107.480574
81232,38.285131,-105.610466
81244,38.362933,-105.177721
81324,37.658451,-109.029605
81401,38.484153,-107.772919
81423,38.023159,-108.37247
81433,37.722006,-107.579393
81521,39.130597,-108.806392
81612,39.134183,-106.837368
81633,40.338315,-108.429204
81646,39.1044,-108.005195
81657,39.675993,-106.308299
82055,41.33227,-106.17571
82082,41.235319,-104.134235
82217,41.759812,-104.139524
82242,42.694543,-104.109376
82329,42.089734,-106.081233
82414,44.492387,-109.593597
82433,44.062254,-109.104718
82512,43.301468,-109.282607
82620,42.465283,-107.10718
82643,43.441015,-106.252263
82715,44.119155,-104.133391
82731,44.845838,-105.308135
82838,44.932878,-107.577595
82930,41.016101,-110.64492
82942,41.714292,-108.870798
83101,41.959898,-110.550561
83120,42.914711,-111.132715
83203,43.042409,-112.495981
83218,43.31765,-112.165341
83235,44.574868,-113.698573
83250,42.672532,-112.204751
83272,42.115431,-111.523433
83301,42.400555,-114.524876
83322,43.349499,-114.978595
83335,42.579582,-114.066822
83348,43.249472,-114.10768
83406,43.443948,-111.811633
83429,44.48092,-111.394402
83445,43.979292,-111.767357
83462,45.301183,-113.809337
83522,45.919632,-116.511565
83539,46.256823,-114.846623
83549,45.344178,-116.190911
83610,44.743366,-116.77357
83626,43.667499,-116.832129
83638,45.067169,-115.965688
83650,42.846008,-116.676479
83670,44.018634,-116.312919
83705,43.562418,-116.217559
83804,48.045283,-116.971344
83815,47.726282,-116.789948
83833,47.509953,-116.718368
83844,46.730069,-117.014782
83855,46.994784,-116.888154
83869,47.982345,-116.892358
84004,40.509513,-111.751183
84020,40.500151,-111.869623
84031,40.610251,-110.798432
84041,41.069929,-111.981255
84052,40.166509,-109.997739
84063,39.849587,-109.680896
84074,40.555217,-112.265379
84086,41.473679,-111.233054
84101,40.756403,-111.900075
84112,40.765076,-111.841478
84124,40.677192,-111.813288
84308,41.967081,-112.009527
84318,41.802568,-111.813675
84330,41.926174,-112.163301
84340,41.363739,-112.036066
84513,39.237674,-111.014473
84528,39.402323,-111.075783
84539,39.773092,-110.300516
84624,39.2743,-112.834297
84635,39.401963,-112.722943
84647,39.541104,-111.415821
84660,40.106023,-111.85391
84713,38.318297,-112.431551
84724,38.675277,-112.148888
84735,37.640601,-112.430772
84745,37.23155,-113.244617
84756,37.574149,-113.569199
84766,38.576372,-112.317089
84781,37.41155,-113.462096
85009,33.443097,-112.128136
85021,33.559421,-112.092875
85034,33.429662,-112.014156
85050,33.68636,-111.996302
85120,33.402386,-111.567878
85139,32.978077,-112.145164
85193,32.802816,-111.818167
85209,33.375404,-111.639906
85248,33.214955,-111.869973
85259,33.60112,-111.809501
85284,33.338285,-111.933906
85305,33.530805,-112.2563
85324,34.119191,-112.044271
85337,32.964032,-112.704343
85347,32.797518,-113.789632
85357,34.020673,-113.450652
85374,33.644793,-112.37702
85392,33.47758,-112.308889
85539,33.340635,-110.897224
85552,32.820305,-109.770578
85609,32.069297,-110.096907
85620,31.337282,-109.941325
85631,32.590911,-110.551269
85645,31.686279,-111.160631
85706,32.147616,-110.933343
85718,32.333304,-110.916607
85741,32.335291,-111.041759
85756,32.079267,-110.89892
85926,33.769253,-109.979275
85936,34.652683,-109.268741
86011,35.180066,-111.655032
86025,34.930781,-110.104808
86038,34.984363,-111.429984
86053,36.735052,-111.055195
86322,34.500279,-111.801158
86334,34.949042,-112.54456
86406,34.382386,-114.080626
86435,36.044172,-112.90389
86502,35.217949,-109.591862
86514,36.872934,-109.339662
87001,35.376617,-106.337081
87013,35.931703,-107.367228
87024,35.673088,-106.72533
87036,34.372495,-106.240022
87047,35.250846,-106.288772
87063,34.554977,-105.890553
87107,35.1378,-106.642543
87120,35.140539,-106.760969
87312,35.422601,-108.32301
87325,35.993914,-108.614221
87410,36.868277,-107.882308
87455,36.331258,-108.656457
87512,36.923365,-105.343529
87522,35.930473,-105.789677
87533,36.024269,-106.066584
87551,36.694598,-106.669448
87565,35.478793,-105.664711
87579,36.086319,-105.531871
87714,36.619419,-105.213748
87732,35.957974,-105.364302
87747,36.356194,-104.471772
87825,33.87734,-107.656211
87933,32.790209,-107.277925
88002,32.462947,-106.486158
88021,31.951887,-107.016272
88032,32.399562,-106.818772
88045,32.385089,-108.756093
88061,32.654196,-108.333572
88115,33.930877,-103.345497
88132,33.907343,-103.166813
88232,33.067971,-104.479044
88262,33.126398,-103.403889
88314,33.110328,-105.867199
88337,32.996446,-105.884495
88347,32.755123,-105.677393
88410,35.878428,-103.323142
88424,36.412538,-103.656438
89003,36.971364,-116.744158
89015,36.039212,-114.928194
89029,35.129746,-114.655672
89046,35.497999,-114.89026
89084,36.296904,-115.174105
89109,36.13172,-115.168382
89123,36.03521,-115.148771
89141,35.98841,-115.207056
89161,36.00036,-115.363877
